Last name of the artist;First name of the artist;Sex of the artist (F/M/FM/empty);Membership in movement, if applicable;Biographical elements;Detailed address of the artist, as it appears in the catalogue;Country of the artist;State of the artist;City of the artist;Street number of the artist's address;Street name of the artist's address;Floor level of the artist's address;Local address of the artist;Additional information on the artist's address;Address as it appears in the catalogue;Country of the artist 2;State of the artist 2;City of the artist 2;Street number of the artist's address 2;Street name of the artist's address 2;Floor level of the artist's address 2;Local address of the artist 2;Additional information on the artist's address 2;Artist's nationality;Student of;Birth year;Month of birth;Day of birth;Detailed birth address of the artist, as it appears in the catalogue;Country of birth;State of birth;City of birth;Street number of the birth address;Street name of the birth address;Floor level of the birth address;Local address of birth;Additional information on the birth address;Year of death;Month of death;Day of death;Detailed death address of the artist, as it appears in the catalogue;Country of death;State of death;City of death;Street number of the death address;Street name of the death address;Floor level of the death address;Local address of death;Additional information on the death address;Notes;Number;Title of artwork;Subtitle;Translated title;Start year of creation;Start month of creation;Start day of creation;End year of creation;End month of creation;End day of creation;Country of creation;State of creation;City of creation;Dimensions;Categories;Medium;Room;Chapter of the catalogue ?;Price;Location/Owner;Owner's country;Owner's state;Owner's city;Notes
BOUY (Jules).; ; ; ;  C. EFF. 10, rue Charles, Bruxelles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;67;Aumatin.;Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BOVIER (L.).; ; ; ;  C. EFF. 38, rue des Visitandines, Bruxelles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;Avant le Salut.; G. B.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BOVIER (L.).; ; ; ;  C. EFF. 38, rue des Visitandines, Bruxelles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;69;Joli Mai.; G. B.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BOVIER (L.).; ; ; ;  C. EFF. 38, rue des Visitandines, Bruxelles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;Éveil de Printemps.; G. B.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BOVIER (L.).; ; ; ;  C. EFF. 38, rue des Visitandines, Bruxelles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;71;Un Soir de Juin.; Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BROWN (E.-L.).; ; ; ; 6, South, Clerk Street, Edimbourg (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;72;Dans le Bois.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BROWN (E.-L.).; ; ; ; 6, South, Clerk Street, Edimbourg (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;A l'Ombre.; Pl. S.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BROWN (E.-L.).; ; ; ; 6, South, Clerk Street, Edimbourg (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;74;Reviendra-t-il.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BUCQUET (Mlle A.).; ; ; ;  P. C. P. 12, rue Paul-Baudry, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;75;Sur le Chemin.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BUCQUET (Mlle A.).; ; ; ;  P. C. P. 12, rue Paul-Baudry, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;L’Amstel.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BUCQUET (Maurice).; ; ; ;  P. C. P. - S. A. E. - S. F. P. - L. R. - S. V. P. 12, rue Paul-Baudry, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;77;Dans la Cité. Carcassonne.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BUCQUET (Maurice).; ; ; ;  P. C. P. - S. A. E. - S. F. P. - L. R. - S. V. P. 12, rue Paul-Baudry, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;78;Moisson en Savoie.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BUCQUET (Maurice).; ; ; ;  P. C. P. - S. A. E. - S. F. P. - L. R. - S. V. P. 12, rue Paul-Baudry, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;79;Portrait de M. P. Blanchard.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BUCQUET (Maurice).; ; ; ;  P. C. P. - S. A. E. - S. F. P. - L. R. - S. V. P. 12, rue Paul-Baudry, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;80;Brume du Matin.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BUCQUET (Maurice).; ; ; ;  P. C. P. - S. A. E. - S. F. P. - L. R. - S. V. P. 12, rue Paul-Baudry, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81;Étude.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BUFFIÈRES (Comte de).; ; ; ;  P. C. P. 29, rue de Bassano, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82;Le Pont d'Ainay, à Lyon.; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CADBY (Mme Carine).; ; ; ;  L. R. Platt Boro Green, Kent (Angleterre).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83;Pavots.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CADBY (Mme Carine).; ; ; ;  L. R. Platt Boro Green, Kent (Angleterre).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;84;Une Silhouette.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CADBY (Mme Carine).; ; ; ;  L. R. Platt Boro Green, Kent (Angleterre).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;Nasturtiums.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CADBY (W.-A.).; ; ; ;  L. R. Platt Boro Green, Kent (Angleterre).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;86;Cour de Ferme.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CADBY (W.-A.).; ; ; ;  L. R. Platt Boro Green, Kent (Angleterre).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;87;Le Bois.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CADBY (W.-A.).; ; ; ;  L. R. Platt Boro Green, Kent (Angleterre).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;Étude de tête.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CAMUS (Victor).; ; ; ;  P. C. P. Morlaix (Finistère).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;89;Les Bords du Goyen-Pont-Croix.; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CAMUS (Victor).; ; ; ;  P. C. P. Morlaix (Finistère).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;90;Vallée de Saint-Jean-du-Doigt.; A. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CAMUS (Victor).; ; ; ;  P. C. P. Morlaix (Finistère).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;91;Morlaix, le Port.; A. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CAMUS (Victor).; ; ; ;  P. C. P. Morlaix (Finistère).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;92;En Décembre, Morlaix.; D. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CANFYN (Albert).; ; ; ;  A. B. DE PH. 3, place du Lion d'Or, Gand (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;93;Providence des pêcheurs.; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CANFYN (Albert).; ; ; ;  A. B. DE PH. 3, place du Lion d'Or, Gand (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;94;Ferme flamande.; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CANFYN (Albert).; ; ; ;  A. B. DE PH. 3, place du Lion d'Or, Gand (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95;Soir de Novembre.; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CANOVAS (Antonio).; ; ; ;  Almagro, 12, Madrid.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;96;Message d'Amour.; D. G. cl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CANOVAS (Antonio).; ; ; ;  Almagro, 12, Madrid.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;97;En Grèce.; D. G. cl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CANOVAS (Antonio).; ; ; ;  Almagro, 12, Madrid.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;98;La Prière.; D. G. cl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CASIER (Jos.).; ; ; ;  A. B. DE PH. - P. C. P. 91, rue des Rémouleurs, Gand (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99; Soir d'Automne à la mer.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CASIER (Jos.).; ; ; ;  A. B. DE PH. - P. C. P. 91, rue des Rémouleurs, Gand (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;100;Au parc de S'Gravenwesel.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CATALANO (Comte M. de).; ; ; ; 1, rue Marchetti, Marseille.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;101;Matinée brumeuse sur le Bosphore.; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CATALANO (Comte M. de).; ; ; ; 1, rue Marchetti, Marseille.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102;Crépuscule dans le golfe d'lsmidt.; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CAVANIET (Louis).; ; ; ; 168, rue Lafayette, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;103;La Lettre.; Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHARPENTIER (Paul).; ; ; ; 11, quai Conti, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;104;Lever de soleil sur le lac Leman.; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHARPENTIER (Paul).; ; ; ; 11, quai Conti, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;105;Coucher de soleil sur le lac des 4 Cantons.;A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHARPENTIER (Hector).; ; ; ; 51, rue Henri Kolb, Lille (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;106;Flots du soir.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHARPENTIER (Hector).; ; ; ; 51, rue Henri Kolb, Lille (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;107;Sur la Plage de Katwyck.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHARPENTIER (Hector).; ; ; ; 51, rue Henri Kolb, Lille (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;108;Laura.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHASTELLAIN (L.).; ; ; ;  Place Saint-Laurent, Lausanne (Suisse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;109;Soleil couchant.; A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHÉRI ROUSSEAU (G.).; ; ; ; 3, rue de la Paix, Saint-Étienne (Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;110;Paysage. Effet de neige.; D. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHÉRI ROUSSEAU (G.).; ; ; ; 3, rue de la Paix, Saint-Étienne (Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;111;Paysage, Cerisiers en fleurs.; D. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHOISEUL. PRASLIN (Marq. de).; ; ; ; P. C. P. 54, avenue Marceau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;112;Coucher de soleil. Lucerne.; A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHOISEUL. PRASLIN (Marq. de).; ; ; ; P. C. P. 54, avenue Marceau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;113;Tanger.; A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHOISEUL. PRASLIN (Marq. de).; ; ; ; P. C. P. 54, avenue Marceau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;114;Reflets. Étude.; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CLELAND (Georges).; ; ; ; 61, Leith Walk, Leith, (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;115;Juin.; Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CLELAND (Georges).; ; ; ; 61, Leith Walk, Leith, (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;116;Inquiétude.; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CLÉMENT (Dr E.).; ; ; ;  P. C. P. - SOC. MALOUINE ET SERVANNAISE. Saint-Servan (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;117;Essai d'éventail.; Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CLÉMENT (Dr E.).; ; ; ;  P. C. P. - SOC. MALOUINE ET SERVANNAISE. Saint-Servan (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118;Avril.; Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CLÉMENT (Dr E.).; ; ; ;  P. C. P. - SOC. MALOUINE ET SERVANNAISE. Saint-Servan (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;119;Près du poële.; Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CLUGNY (Comte de).; ; ; ; 6, rue Leroux, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;120;Langueur.; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CLUGNY (Comte de).; ; ; ; 6, rue Leroux, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;121;Tête 1845.; D. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CLUGNY (Marquis de).; ; ; ; 6, rue Leroux, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;122;Marché de Milly.; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COEVOET (J.).; ; ; ; 53, rue Emmery, Dunkerque (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;123;Coucher de soleil.; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COEVOET (J.).; ; ; ; 53, rue Emmery, Dunkerque (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;124;Crépuscule au port.; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COHEN (S.).; ; ; ; 84, Utrechtschestraat, Amsterdam.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;125;Cygnes.; Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COHEN (S.).; ; ; ; 84, Utrechtschestraat, Amsterdam.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;126;Brebis.; Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COLLINS (Miss Essie).; ; ; ;  Colombus, Ohio (U. S. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;127;Ophélie.; D. Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COQUET (E.).; ; ; ;  Nonancourt (Eure).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;128;Effet de neige.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COSTE (Ferdinand).; ; ; ;  P. C. P. Lacanche, par Arnay-le-Duc (Côte-d'Or).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;129;Portrait.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COUDELOU; ; ; ; 55, rue du Château-d'Eau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;130;Reflets.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CRAIG ANNAN. ; ; ; ; L. R. 230, Sauchiehall Street, Glasgow (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;131;Portrait de M. Holland Day.;A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CRAIG ANNAN. ; ; ; ; L. R. 230, Sauchiehall Street, Glasgow (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;132;Portrait du Professeur Young.; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CRAIGIE (Reginald).; ; ; ;  L. R. Camera-Club, Charing Cross road, Londres.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;133;Étude de valeurs.; Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CROALL (W.-J.).; ; ; ; 18, St. Albans Road, Édimbourg (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;134;Bull Dogs.; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CROALL (W.-J.).; ; ; ; 18, St. Albans Road, Édimbourg (Écosse).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;135;Qui appelle ?;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
